mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988889,,False,1,8c540d14,2025-04-30_13-54-49,0.32054686546325684,0.32054686546325684,797496,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.32054686546325684,1
