mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988801,,False,1,ffb5cfc3,2025-04-30_13-53-21,0.3119378089904785,0.3119378089904785,793209,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.3119378089904785,1
