mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7703349282296651,1745988852,,False,1,689aa2bc,2025-04-30_13-54-12,0.3858213424682617,0.3858213424682617,795745,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.3858213424682617,1
