mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988909,,False,1,71a70338,2025-04-30_13-55-09,0.45151615142822266,0.45151615142822266,798434,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.45151615142822266,1
