mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7703349282296651,1745988826,,False,1,4e4ef63e,2025-04-30_13-53-46,0.3240525722503662,0.3240525722503662,794414,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.3240525722503662,1
