mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7655502392344498,1745988811,,False,1,cdd1ba2b,2025-04-30_13-53-31,0.32448840141296387,0.32448840141296387,793675,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.32448840141296387,1
