mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988882,,False,1,29942345,2025-04-30_13-54-42,0.332705020904541,0.332705020904541,797151,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.332705020904541,1
