mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988804,,False,1,5bb9781f,2025-04-30_13-53-24,0.3113851547241211,0.3113851547241211,793328,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.3113851547241211,1
