mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7655502392344498,1745988855,,False,1,cdd4deaa,2025-04-30_13-54-15,0.31436848640441895,0.31436848640441895,795860,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.31436848640441895,1
