mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7703349282296651,1745988904,,False,1,038c84a0,2025-04-30_13-55-04,0.4095921516418457,0.4095921516418457,798203,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.4095921516418457,1
