mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988894,,False,1,d24d3f16,2025-04-30_13-54-54,0.38277268409729004,0.38277268409729004,797733,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.38277268409729004,1
