mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988879,,False,1,8b4cfeb7,2025-04-30_13-54-39,0.37140727043151855,0.37140727043151855,797033,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.37140727043151855,1
