mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6220095693779905,1745988772,,False,1,c4dacec9,2025-04-30_13-52-52,0.4134225845336914,0.4134225845336914,791762,cvmi-jeyoung-System-Product-Name,192.168.0.69,0.4134225845336914,1
